id;cod_entrada;cod_saida;cliente;descricao;Beneficiamento;Setor;und;Peso;Valor_Unit;
3461;PF0P47077-TSU1;SER200053;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M6-1.0X12.0 LT TORX ARR 88 ZN NIQ;ZN NIQUEL PRETO + SELANTE - RA2;ROTATIVO II;KG;0,006;8,61;
3463;PF0P47078-TSU1;SER200051;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M4.07X10.5 SX AB;ZN INCOLOR TRIVALENTE + SELANTE - RA1;ROTATIVO I;KG;0,006;2,82;
3478;PF0P47086-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M6-1.00X30.0 CILIN P/ SOLDA 6.8;ZN INCOLOR TRIVALENTE + SELANTE - RA1;ROTATIVO I;KG;0,006;5,41;
3497;PF0P47099-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M6-1.00X6.0 LENT SX INT 88 ZN;ZN INCOLOR TRIVALENTE + SELANTE - RA1;ROTATIVO I;KG;0,005;2,78;
3506;PF0P47101-TSU1;SER200012;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M6-1,00X43,0 (6G) CIL PROJ SOLDA;DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,016;0,72;
3510;PF0P47102-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;DELTA PT4-1.46X14 LENT TORX ZN;ZINKLAD PRATA IRID + DSH + SELANTE - RA1;ROTATIVO I;KG;0,002;5,73;
3513;PF0P47103-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M5-0,8X16(6G)PAN TORX ARR 88;ZN NIQUEL PRETO + SELANTE - RA2;ROTATIVO II;KG;0,006;6,64;
3521;PF0P47111-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M6-1.00X22.0 CIL RECART SEXT INT;ZN INCOLOR TRIVALENTE + SELANTE - RA1;ROTATIVO I;KG;0,007;2,61;
3526;PF0P47112-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;ST4.8-1.59X16.0 LENT TORX COLAR;ZN FERRO PRETO + DSH + SELANTE - RA2;ROTATIVO II;KG;0,003;5,52;
3531;PF0P47113-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M6-1.00X23,5 SX FLANGE 88 ZN NI;ZN NIQUEL PRETO + SELANTE - RA2;ROTATIVO II;KG;0,009;6,97;
3535;PF0P47114-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;5-1.6X14.2 CAB CILINDRICA SOLDA;ZN INCOLOR TRIVALENTE + TORQUE - RA1;ROTATIVO I;KG;0,002;2,06;
3541;PF0P47115-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M6-1.0X14.0 CHATA TORX INT 88 ZN;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;KG;0,004;5,24;
3547;PF0P47125-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M5-0.80X13.5 (6G) CIL TORX INT 88;ZN NIQUEL PRETO + SELANTE - RA2;ROTATIVO II;KG;0,006;7,64;
3587;PF0P60354-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M12.1,50.6GX35 SX DRI;FOSFATO DE ZINCO OLEADO;FOSFATO;KG;0,043;0,86;
3597;PF0P60395-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M8-1,25X18 6G 8.8 PARAFUSO SEXTAV;ZN IRIDESCENTE TRIVALENTE + TORQUE - RA1;ROTATIVO I;KG;0,012;1,30;
3605;PF0P60412-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M8-1,25-6GX16SX8.8;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;0,011;1,39;
3635;PF0P60525-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M8-1,25X22 SX 8.8;ZN FERRO PRETO + SELANTE - RA2;ROTATIVO II;KG;0,013;2,69;
3674;PF0P60850-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M8-1,25X25 SX 88;ZN FERRO PRETO + SELANTE - RA2;ROTATIVO II;KG;0,014;2,69;
3692;PF0P61259-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M8-1.25X30(6G)SX 88;ZN FERRO PRETO + SELANTE - RA2;ROTATIVO II;KG;0,015;2,69;
3708;PF0P61501-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;7/16-20UNF-2AX25 CIL PROJ.SOLDA;DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,034;0,58;
3727;PF0P61731-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M6-1X16LT TORX PIL ZN NI;ZN NIQUEL PRETO + SELANTE - RA2;ROTATIVO II;KG;0,008;4,59;
3745;PF0P62214-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;5.8 .11 UNX2SX GR8;FOSFATO DE ZINCO OLEADO;FOSFATO;KG;0,111;0,85;
3754;PF0P62216-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;5.8.11 UNC 2AX3+11.4 SX GR.8;FOSFATO DE ZINCO OLEADO;FOSFATO;KG;0,149;0,99;
3775;PF0P62859-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M8-1.25X28 SX FLG PT PILOT 88;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;0,018;1,39;
3798;PF0P62956-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M10-1,50-6GX35 SX 10.9 FOSF;FOSFATO DE ZINCO OLEADO;FOSFATO;KG;0,030;0,86;
3808;PF0P63030-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M10-1,25-6GX27 CH SX INT 8.8;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;0,027;2,02;
3822;PF0P63071-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M6-1.0(6G)X22 CIL TORX 88 ZN-NI P;ZN NIQUEL PRETO + SELANTE - RA2;ROTATIVO II;KG;0,008;5,52;
3875;PF0P63316-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M12-1,25(6G)X122 SX PT;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;0,114;1,39;
3928;PF0P63565-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M8 - 1,25 (6G) X 25 SX FL 8.8 ZNF;ZN FERRO PRETO + SELANTE - RA2;ROTATIVO II;KG;0,015;3,12;
3947;PF0P63730-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M10.1.5X20 SX FL TURFLOK;FOSFATO DE ZINCO OLEADO;FOSFATO;KG;0,023;0,86;
3980;PF0P64142-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M8-1.25 (6G)X28 CIL FL BHX INT 88;ZN IRIDESCENTE TRIVALENTE + TORQUE - RA1;ROTATIVO I;KG;0,021;1,68;
3995;PF0P64261-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M6-1.0X18 BIHEX FL PTA 88;ZN NIQUEL INCOLOR + SELANTE + TORQUE - RA2;ROTATIVO II;KG;0,008;4,60;
4001;PF0P64270-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M6.1.0X23 CIL SEX INT 88;ZN FERRO PRETO + SELANTE - RA2;ROTATIVO II;KG;0,008;2,69;
4006;PF0P64275-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M8-1.25X28;ZN IRIDESCENTE TRIVALENTE + SELANTE - RA1;ROTATIVO I;KG;0,018;1,89;
4016;PF0P64278-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M8-1.25(6G)X45 SX FLG PIL 88 ZN I;ZN IRIDESCENTE TRIVALENTE + SELANTE - RA1;ROTATIVO I;KG;0,023;1,93;
4020;PF0P64279-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M8-1.25(6G)X48 SX FL PIL 88;ZN IRIDESCENTE TRIVALENTE + SELANTE - RA1;ROTATIVO I;KG;0,024;1,90;
4038;PF0P64361-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M12-1,75(6G)X55 SX;ZN FERRO PRETO + SELANTE - RA2;ROTATIVO II;KG;0,064;2,59;
4043;PF0P64363-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M12.1.25X30 SX FL PIL;ZN IRIDESCENTE TRIVALENTE + SELANTE - RA1;ROTATIVO I;KG;0,044;1,93;
4048;PF0P64431-TSU1;SER200030;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M8.1.25.6GX60 SX FL;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;KG;0,027;4,74;
4052;PF0P64522-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M8-1.25X20(6G) SX FL ZINKILAD 25;ZINKLAD PRATA IRID + SELANTE  - RA1;ROTATIVO I;KG;0,012;3,19;
4105;PF0P66682-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M6.100X20 LT TORX ZN NI INCO 88;ZN NIQUEL INCOLOR + SELANTE + TORQUE - RA2;ROTATIVO II;KG;0,007;5,61;
4109;PF0P66694-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M8-1,25X30 SX FL 88;ZINKLAD PRATA IRID + SELANTE  - RA1;ROTATIVO I;KG;0,016;2,49;
4114;PF0P66707-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M10-1.25X23.0 SX FLG 129 OLEADO;OLEAR - RM;RM - DECAPAR;KG;0,022;0,29;
4118;PF0P66718-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M10.1.25X32 SEXT FLG DUODEC 88;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;0,031;1,38;
4127;PF0P66722-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M8-1,25X31.0 SX FLG TORX INT 109;ZN NIQUEL PRETO + DSH + SELANTE - RA2;ROTATIVO II;KG;0,021;9,83;
4132;PF0P67039-TSU1;SER200054;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M12-1,75 X 55.0 SX FL SX INT 88;ZN INCOLOR TRIVALENTE + SELANTE - RA1;ROTATIVO I;KG;0,065;2,68;
4141;PF0P67047-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M10.1.25X30.0 SX FLANGE PTA 98;ZN INCOLOR TRIVALENTE + DSH - RA1;ROTATIVO I;KG;0,028;2,14;
4160;PF0P67053-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M10-1.25X60.0 SX FLANGE 109 ZN;ZN IRIDESCENTE TRIVALENTE + DSH - RA1;ROTATIVO I;KG;0,051;2,05;
4169;PF0P67082-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M8-1.25X55.0 SX FLANGE 88 PTA;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;KG;0,028;4,31;
4170;798949;97502A2;CISER FIXADORES AUTOMOTIVOS SA;PA SD 3PJOB AC R80SD UNF;ZN IRIDESCENTE TRIVALENTE + DSH - RA1;ROTATIVO I;KG;0,044;2,40;
4171;57210512;57200518;IOCHPE MAXION S/A;SUBCONJUNTO DOBRADICA MOVEL LD;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;PC;0,190;1,63;
4174;57210511;57200517;IOCHPE MAXION S/A;SUBCONJUNTO DOBRADICA FIXA LE SOLDADA;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;PC;0,210;1,63;
4176;797157;97039A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX AC 8.8 M8X1,25X103;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;0,066;1,65;
4180;STQ850;STQ851;S RIKO AUTOMOTIVE HOSE DO BRASIL LTDA;TUBO;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;PC;0,590;7,53;
4184;798162;97203A2;CISER FIXADORES AUTOMOTIVOS SA;PASD 3PJOB AC 8.8 M8X1,25X25 RIOL;DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,020;0,68;
4185;798957;97526A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX FL AC 8.8 M6X1X18 RI;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;KG;0,008;7,47;
4186;798956;97529A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX FL AC 8.8 M6X1X55 RP25;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;KG;0,014;7,47;
4188;798858;97531A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX FL CH13 PT PI AP M8-1,25X40-6F 8.8;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;KG;0,022;7,47;
4190;790350;96684A0;CISER FIXADORES AUTOMOTIVOS SA;PO BO CL TV AC C8 M8X1,25 6G;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;0,015;2,40;
4191;798953;97519A1;CISER FIXADORES AUTOMOTIVOS SA;PA CL S15 AR AC 10.9 M6X1X25 RI;ZN NIQUEL INCOLOR + DSH + SELANTE - RA2;ROTATIVO II;KG;0,007;8,25;
4198;PF0P36097-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M8-1,25X6,6 PORCA QUAD SOLDA 8 OL;DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,008;0,71;
4201;PF0P67089-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M8 - 1.25X30.0(6G) SX FLANGE 109;ZN PRETO + DSH + SELANTE - RA2;ROTATIVO II;KG;0,024;9,44;
4202;798955;97517A1;CISER FIXADORES AUTOMOTIVOS SA;PA CIL FL HXL T45 PT PI AP M8X1,25X62-6G;ZN NIQUEL INCOLOR + DSH + SELANTE - RA2;ROTATIVO II;KG;0,026;8,25;
4203;798860;97514A1;CISER FIXADORES AUTOMOTIVOS SA;PA CIL FL HXL T30 PT PI AP M6-1,0X22-6F 8;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;KG;0,007;7,82;
4204;798954;97530A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX FL AC 8.8 M6X1X41 RP25 ZNIB;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;KG;0,014;7,47;
4205;798859;97521A1;CISER FIXADORES AUTOMOTIVOS SA;PA CIL HXL T45 PT PI AP AR M8-1,25X80-6G;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;KG;0,031;7,47;
4206;798961;97512A1;CISER FIXADORES AUTOMOTIVOS SA;PA CIL FL HXL T30 M6-1,0X12,5-6G 8.8 RI Z;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;KG;0,006;5,28;
4212;796751;96937A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX FL AC 10.9 M5 X0,8X57,65 RP ZNIB;ZN NIQUEL INCOLOR + DSH + SELANTE - RA2;ROTATIVO II;KG;0,010;9,37;
4215;060C0343USD;060C0343USD;SADA SIDERURGICA LTDA VZP;CALCO 5Z0.422.407.A;ZN IRIDESCENTE TRIVALENTE - EA2;ESTACIONARIO I;PC;0,368;0,56;
4216;0000048190269P10;48190267;PROTOMINAS INDUSTRIA E COMERCIO LTDA;PINO;ZN IRIDESCENTE TRIVALENTE + DSH - RA1;ROTATIVO I;PC;0,246;5,00;
4217;0313.R54010000;0313.R54010000;NUTEP SA INDUSTRIA METALURGICA;PORCA QUAQDRADA DE SOLDA M14 - UN;DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,029;1,13;
4218;0198.R03005403;0198.R03005403;NUTEP SA INDUSTRIA METALURGICA;PORCA SEXTAVADA C INSERTO DE NYLO;COMPLEMENTO ZN + PASS. IRIDESCENTE + SELANTE - RA1;ROTATIVO I;KG;0,001;0,00;
4222;779214;95646A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX FL M6X20 MPOINT;ZN NIQUEL PRETO + SELANTE - RA2;ROTATIVO II;KG;0,070;5,37;
4223;779213;95648A1;CISER FIXADORES AUTOMOTIVOS SA;PAPN AR HXL T30 M6X1,0X25 M.POINT;ZN NIQUEL PRETO + SELANTE - RA2;ROTATIVO II;KG;0,007;7,96;
4224;796746;96935A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX FL AC 10.9 M5X0,8X37,65 RI ZNIB;ZN NIQUEL INCOLOR + DSH + SELANTE - RA2;ROTATIVO II;KG;0,070;7,82;
4225;796731;96944A1;CISER FIXADORES AUTOMOTIVOS SA;PASXAR AC 10.9 M5X0,8X20 RIZNIB;ZN NIQUEL INCOLOR + DSH + SELANTE - RA2;ROTATIVO II;KG;0,004;7,96;
4226;796745;96934A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX FL AC 10.9 M5X0,8X32,65 RI ZNIB;ZN NIQUEL INCOLOR + DSH + SELANTE - RA2;ROTATIVO II;KG;0,060;7,82;
4227;796749;96936A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX FL AC 10.9 M5X0,8X42,65 RI ZNIB;ZN NIQUEL INCOLOR + DSH + SELANTE - RA2;ROTATIVO II;KG;0,070;7,82;
4229;796744;96933A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX FL AC 10.9 M5X0,8X22,65 RI ZNIB;ZN NIQUEL INCOLOR + DSH + SELANTE - RA2;ROTATIVO II;KG;0,050;7,82;
4230;796743;96932A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX FL AC 10.9 M5X0,8X27,65 RI ZNIB;ZN NIQUEL INCOLOR + DSH + SELANTE - RA2;ROTATIVO II;KG;0,050;7,82;
4231;796742;96931A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX FL AC 10.9 M5X0,8X17,65 RI ZNIB;ZN NIQUEL INCOLOR + DSH + SELANTE - RA2;ROTATIVO II;KG;0,040;7,82;
4233;799082;97538A1;CISER FIXADORES AUTOMOTIVOS SA;PA CIL SX INT CH5 PT PI AP AR M6-1,0X16-6;ZN NIQUEL INCOLOR + DSH + SELANTE - RA2;ROTATIVO II;KG;0,005;7,82;
4234;529252;529252;USIMETAL INDUSTRIAL LTDA.;ASTINE;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;PC;0,000;0,07;
4235;799072;97537A1;CISER FIXADORES AUTOMOTIVOS SA;PA CIL FL HXL T45 M8-1,25X43-6F 8.8 RI ZN;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;KG;0,021;5,61;
4236;798854;97534A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX FL CH13 M8-1,25X81+28-6G 8.8 RI ZNI;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;KG;0,043;5,61;
4239;780586;95862A1;CISER FIXADORES AUTOMOTIVOS SA;PA CL AC 8.8 MA10X30 RI;ZN FERRO PRETO + SELANTE - RA2;ROTATIVO II;KG;0,180;3,23;
4240;798117;97193A1;CISER FIXADORES AUTOMOTIVOS SA;PASD AC MPOINT M6X15 RI CBR;COBREAGEM - RM;RM - COBRE;KG;0,004;2,08;
4241;798163;97203A1;CISER FIXADORES AUTOMOTIVOS SA;PASD 3PJOB AC 8.8 M8X1,25X20 RIOL;DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,011;0,68;
4242;798123;1A00413100;CISER FIXADORES AUTOMOTIVOS SA;PI BT BR12 4 AC 3.8X1 5.16;ZN INCOLOR TRIVALENTE + DSH + SELANTE - RA1;ROTATIVO I;KG;0,027;2,94;
4243;772816;72303602;CISER FIXADORES AUTOMOTIVOS SA;PA SD 3PJ ES MA 8X18 RI;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;0,011;1,65;
4246;PF0P31070-TSU1;SER200051;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M8-1.25X6.5(6H) PORCA SEXT 6 P303;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;0,004;2,13;
4247;46480280CS;46480280;** AETHRA SISTEMAS AUTOMOTIVOS S.A.;PIASTRA ANTERIOR ESQ CPL;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;PC;0,080;0,47;
4248;46480282E;46480282;** AETHRA SISTEMAS AUTOMOTIVOS S.A.;PIASTRA POSTERIOR ESQ.;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;PC;0,080;0,35;
4250;51860356E;518603560;** AETHRA SISTEMAS AUTOMOTIVOS S.A.;RINFORZO TIRANTE PORTA POST SX (ESQUER;ZN INCOLOR TRIVALENTE - EA1;ESTACIONARIO I;PC;0,206;0,83;
4251;521560310;521560310;TIBERINA AUTOMOTIVE MG COMP. MET. P/IND AUTOM LTDA;REFORCO FECHADURA PORTA ANT DX;ZN INCOLOR TRIVALENTE - EA1;ESTACIONARIO I;PC;0,085;0,73;
4252;521560320;521560320;TIBERINA AUTOMOTIVE MG COMP. MET. P/IND AUTOM LTDA;REFORCO FECHADURA PORTA ANT SX;ZN INCOLOR TRIVALENTE - EA1;ESTACIONARIO I;PC;0,086;0,73;
4253;799588;97552A1;CISER FIXADORES AUTOMOTIVOS SA;PA SD 3PJES AC M5X0,8X14 RI ZB;ZN INCOLOR TRIVALENTE - RA1;ESTACIONARIO I;KG;0,004;2,14;
4254;51950615E;519506150;** AETHRA SISTEMAS AUTOMOTIVOS S.A.;SUPORTE SENSOR CENTRALINA ABS ESTAMPAD;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,143;0,68;
4256;52125032CS;52125032CS;** AETHRA SISTEMAS AUTOMOTIVOS S.A.;REFORCO SUPORTE TAMPAO;ZN INCOLOR TRIVALENTE - EA1;ESTACIONARIO I;PC;0,310;2,60;
4258;713231;97558A1;CISER FIXADORES AUTOMOTIVOS SA;PA SD PJ CIR AC M8X1,25X19;ZN INCOLOR TRIVALENTE - RA1;ESTACIONARIO I;KG;0,011;1,65;
4259;7748423E;7748423;AETHRA SISTEMAS AUTOMOTIVOS S.A.;CHAPA PARA MOLA  BALESTRA ESTA MPADA;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,372;0,61;
4261;713230;97559A1;CISER FIXADORES AUTOMOTIVOS SA;PI SD IND PL AC M6X1X20 RI;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,004;1,65;
4263;0225.S94010000;0225.S94010000;NUTEP SA INDUSTRIA METALURGICA;PORCA SEXTAVADA DE FLANGE;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,043;3,03;
4264;0107.R21000000;0107.R21000000;NUTEP SA INDUSTRIA METALURGICA;PORCA SEXTAVADA DE SOLDA M8;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,009;3,03;
4265;0128.R20000000;0128.R20000000;NUTEP SA INDUSTRIA METALURGICA;PORCA SEXTAVADA DE FLANGE C/ SOLD;ZN NIQUEL SEM PASSIVAÇÃO - RA2;ROTATIVO II;KG;0,011;7,36;
4269;0328.R11010000;0328.R11010000;NUTEP SA INDUSTRIA METALURGICA;PORCA SEXTAVADA DE FLANGE M8 C/TO;FOSFATO DE ZINCO OLEADO;FOSFATO;KG;0,003;0,00;
4270;0325.R20000001;0325.R20000001;NUTEP SA INDUSTRIA METALURGICA;PORCA SEXTAVADA DE FLANGE M8;ZN NIQUEL PRETO + SELANTE - RA2;ROTATIVO II;KG;0,011;10,09;
4271;11184;11184;USIPAR USINAGEM E PARAFUSOS LTDA;PARAFUSO SEXTAVADO M36X200 RP 4140;ZN INCOLOR TRIVALENTE + DSH - RA1;ROTATIVO I;KG;2,000;7,09;
4272;713308;72200201;CISER FIXADORES AUTOMOTIVOS SA;PO CL SD AC M8X1,25 H=9,5 ZB S/ PAS (CO);ZN SEM PASSIVAÇÃO - RA1;ROTATIVO I;KG;0,014;2,14;
4273;20190021;20040095;PROMA BRASIL AUTOMOTIVA LTDA;OP40 - ABA MOVEL DIANT. INF. DIR.;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;PC;0,112;0,24;
4274;797400;97061A1;CISER FIXADORES AUTOMOTIVOS SA;PRICL AC 10.9 M12X1,25X52/M16X2,0 RIBC;ZN IRIDESCENTE TRIVALENTE + DSH + TORQUE - RA1;ROTATIVO I;KG;0,100;2,67;
4276;799577;97553A1;CISER FIXADORES AUTOMOTIVOS SA;PA SD 3PJOB AC 8.8 M6X1X25 RI ZNIB;ZN NIQUEL SEM PASSIVAÇÃO - RA2;ROTATIVO II;KG;0,006;7,44;
4277;20190022;20040096;PROMA BRASIL AUTOMOTIVA LTDA;OP40 - ABA MOVEL DIANT. INF. ESQ.;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;PC;0,112;0,28;
4278;20190023;20040097;PROMA BRASIL AUTOMOTIVA LTDA;OP40 - ABA MOVEL DIANT. SUP. DIR.;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;PC;0,103;0,28;
4279;20190024;20040098;PROMA BRASIL AUTOMOTIVA LTDA;OP40 - ABA MOVEL DIANT. SUP. ESQ.;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;PC;0,103;0,28;
4281;0040.S48010000;0040.S48010000;NUTEP SA INDUSTRIA METALURGICA;PORCA SEXTAVADA DE FLANGE M12;DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,020;1,13;
4282;0094.S31010000;0094.S31010000;NUTEP SA INDUSTRIA METALURGICA;PORCA SEXTAVADA DE FLANGE C GUIA;DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,001;1,13;
4283;0326.R11000000;0326.R11000000;NUTEP SA INDUSTRIA METALURGICA;PORCA SEXTAVADA DE SOLDA C/GUIA M;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,007;3,03;
4284;0151.R13000000;0151.R13000000;NUTEP SA INDUSTRIA METALURGICA;PORCA SEXTAVADA DE FLANGE SOLDA M;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,007;3,03;
4285;0264.R10000000;0264.R10000000;NUTEP SA INDUSTRIA METALURGICA;PORCA SEXTAVADA DE FLANGE C/TORQU;ZN NIQUEL PRETO + SELANTE - RA2;ROTATIVO II;KG;0,005;0,00;
4286;0080.S96010000;0080.S96010000;NUTEP SA INDUSTRIA METALURGICA;PORCA SEXTAVADA DE FLANGE 5/8'';ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;0,038;4,16;
4289;281;0281.;NUTEP SA INDUSTRIA METALURGICA;PORCA QUADRADA DE SOLDA S ROSCA;ZN INCOLOR TRIVALENTE + SELANTE - RA1;ROTATIVO I;KG;0,010;4,44;
